Datetime,Actual,Prophet_Forecast,ETS_Forecast
2017-06-11 06:00:00,10651.0,11795.683485438614,11555.945567728164
2017-06-11 07:00:00,10510.0,12572.44887883891,12344.827807897054
2017-06-11 08:00:00,11217.0,13321.971248058751,12852.756415876305
2017-06-11 09:00:00,12187.0,13876.820773762387,12651.182552775177
2017-06-11 10:00:00,13274.0,14192.556308723131,12410.158589045654
2017-06-11 11:00:00,14243.0,14349.800171256333,12101.719715229236
2017-06-11 12:00:00,15204.0,14466.084147309928,11741.197771618026
2017-06-11 13:00:00,15944.0,14597.416110630234,11550.151972800004
2017-06-11 14:00:00,16537.0,14716.922991725727,11472.484665383721
2017-06-11 15:00:00,17003.0,14781.509993975049,11517.40332297145
2017-06-11 16:00:00,17485.0,14810.843421994114,11591.165250499698
2017-06-11 17:00:00,17865.0,14891.139226457166,11802.246607812429
2017-06-11 18:00:00,18110.0,15091.7698820714,12082.398701289512
2017-06-11 19:00:00,18037.0,15372.380484111463,12663.331880870515
2017-06-11 20:00:00,17774.0,15574.193776752194,13491.731549975222
2017-06-11 21:00:00,17154.0,15514.84010838923,13692.347118259264
2017-06-11 22:00:00,16828.0,15112.052777150588,13505.618211765839
2017-06-11 23:00:00,15912.0,14436.777439826457,13066.27041617967
2017-06-12 00:00:00,14588.0,13661.678512071632,12496.968742936953
2017-06-12 01:00:00,13619.0,12961.394637668001,12002.021769371438
2017-06-12 02:00:00,12864.0,12450.546463403882,11708.260087258794
2017-06-12 03:00:00,12448.0,12192.265831561393,11404.320246682833
2017-06-12 04:00:00,12169.0,12233.912031832202,11230.954176228595
2017-06-12 05:00:00,12184.0,12606.50498111906,11207.213846611998
2017-06-12 06:00:00,12642.0,13277.626793365289,11555.424776041937
2017-06-12 07:00:00,13295.0,14113.949352013968,12344.307016210825
2017-06-12 08:00:00,14415.0,14914.894682538668,12852.235624190076
2017-06-12 09:00:00,15538.0,15512.778501520534,12650.661761088948
2017-06-12 10:00:00,16498.0,15862.97325775503,12409.637797359424
2017-06-12 11:00:00,17674.0,16045.984310478245,12101.198923543006
2017-06-12 12:00:00,18507.0,16179.296621657486,11740.676979931795
2017-06-12 13:00:00,19393.0,16318.941366657884,11549.631181113775
2017-06-12 14:00:00,19964.0,16438.138196155967,11471.963873697492
2017-06-12 15:00:00,20329.0,16493.953057204053,11516.88253128522
2017-06-12 16:00:00,20328.0,16506.27895636766,11590.64445881347
2017-06-12 17:00:00,20482.0,16561.621794052557,11801.7258161262
2017-06-12 18:00:00,20471.0,16729.703918874315,12081.877909603283
2017-06-12 19:00:00,20338.0,16970.576326352813,12662.811089184286
2017-06-12 20:00:00,20251.0,17125.91926042346,13491.210758288993
2017-06-12 21:00:00,19626.0,17013.8672637207,13691.826326573035
2017-06-12 22:00:00,19220.0,16552.699196142737,13505.09742007961
2017-06-12 23:00:00,18054.0,15813.941955046543,13065.749624493441
2017-06-13 00:00:00,16533.0,14970.870889630827,12496.447951250724
2017-06-13 01:00:00,15263.0,14198.759053793146,12001.50097768521
2017-06-13 02:00:00,14351.0,13612.878603923617,11707.739295572565
2017-06-13 03:00:00,13666.0,13277.023524460456,11403.799454996604
2017-06-13 04:00:00,13286.0,13239.21939323664,11230.433384542366
2017-06-13 05:00:00,13286.0,13531.15012709528,11206.693054925769
2017-06-13 06:00:00,13639.0,14121.053238882461,11554.903984355708
2017-06-13 07:00:00,14359.0,14876.241286382849,12343.786224524598
2017-06-13 08:00:00,15468.0,15596.756375606925,12851.714832503849
2017-06-13 09:00:00,16340.0,16115.508156233424,12650.14096940272
2017-06-13 10:00:00,17360.0,16388.431682105667,12409.117005673197
2017-06-13 11:00:00,18158.0,16496.55883406553,12100.67813185678
2017-06-13 12:00:00,18775.0,16557.86072906863,11740.156188245568
2017-06-13 13:00:00,19435.0,16628.810560952956,11549.110389427547
2017-06-13 14:00:00,19679.0,16683.022640014173,11471.443082011265
2017-06-13 15:00:00,19455.0,16677.907567334423,11516.361739598993
2017-06-13 16:00:00,19113.0,16633.650947353526,11590.123667127242
2017-06-13 17:00:00,19088.0,16636.997781285594,11801.205024439972
2017-06-13 18:00:00,18796.0,16757.85519633228,12081.357117917056
2017-06-13 19:00:00,18497.0,16956.404433960975,12662.290297498059
2017-06-13 20:00:00,18113.0,17074.40184688021,13490.689966602766
2017-06-13 21:00:00,17497.0,16930.00493536669,13691.305534886807
2017-06-13 22:00:00,17184.0,16441.463919843107,13504.576628393383
2017-06-13 23:00:00,16225.0,15680.227554175139,13065.228832807214
2017-06-14 00:00:00,14982.0,14819.446136844728,12495.927159564497
2017-06-14 01:00:00,13944.0,14034.223824304538,12000.980185998982
2017-06-14 02:00:00,13216.0,13439.623506593569,11707.218503886337
2017-06-14 03:00:00,12767.0,13099.193377640306,11403.278663310377
2017-06-14 04:00:00,12496.0,13060.680859540662,11229.912592856139
2017-06-14 05:00:00,12576.0,13355.463762862772,11206.172263239541
2017-06-14 06:00:00,13043.0,13951.450155442279,11554.38319266948
2017-06-14 07:00:00,13656.0,14715.604559569178,12343.26543283837
2017-06-14 08:00:00,14598.0,15447.607277453495,12851.194040817621
2017-06-14 09:00:00,15531.0,15979.997221774665,12649.620177716493
2017-06-14 10:00:00,16319.0,16268.334563414423,12408.59621398697
2017-06-14 11:00:00,17241.0,16393.276833608128,12100.157340170552
2017-06-14 12:00:00,17812.0,16472.425847939197,11739.63539655934
2017-06-14 13:00:00,18414.0,16561.894843474856,11548.58959774132
2017-06-14 14:00:00,18955.0,16634.95154558927,11470.922290325037
2017-06-14 15:00:00,19488.0,16648.67705432413,11515.840947912766
2017-06-14 16:00:00,19686.0,16622.9479126047,11589.602875441014
2017-06-14 17:00:00,19691.0,16644.223462732883,11800.684232753745
2017-06-14 18:00:00,19544.0,16782.15111590784,12080.836326230828
2017-06-14 19:00:00,19068.0,16996.680433796722,12661.769505811832
2017-06-14 20:00:00,18473.0,17129.365753900194,13490.169174916538
2017-06-14 21:00:00,17929.0,16998.193377983203,13690.78474320058
2017-06-14 22:00:00,17554.0,16521.27381552101,13504.055836707155
2017-06-14 23:00:00,16407.0,15769.947788642718,13064.708041120986
2017-06-15 00:00:00,15027.0,14917.288963744939,12495.40636787827
2017-06-15 01:00:00,14109.0,14138.355528914752,12000.459394312755
2017-06-15 02:00:00,13322.0,13548.19389783663,11706.69771220011
2017-06-15 03:00:00,12832.0,13210.363699157913,11402.75787162415
2017-06-15 04:00:00,12595.0,13172.649742404861,11229.391801169912
2017-06-15 05:00:00,12581.0,13466.49087924373,11205.651471553314
2017-06-15 06:00:00,13096.0,14059.877273847744,11553.862400983253
2017-06-15 07:00:00,13639.0,14819.87374656458,12342.744641152143
2017-06-15 08:00:00,14559.0,15546.276039713213,12850.673249131394
2017-06-15 09:00:00,15406.0,16071.750432054088,12649.099386030266
2017-06-15 10:00:00,16264.0,16351.993066315148,12408.075422300743
2017-06-15 11:00:00,17096.0,16467.802680741595,12099.636548484325
2017-06-15 12:00:00,17839.0,16536.924165429224,11739.114604873113
2017-06-15 13:00:00,18577.0,16615.612387599747,11548.068806055093
2017-06-15 14:00:00,19375.0,16677.272054719768,11470.40149863881
2017-06-15 15:00:00,19658.0,16679.11355524066,11515.320156226539
2017-06-15 16:00:00,19828.0,16641.13218665595,11589.082083754787
2017-06-15 17:00:00,19973.0,16649.892921771796,11800.163441067518
2017-06-15 18:00:00,19844.0,16775.13337820704,12080.315534544601
2017-06-15 19:00:00,19395.0,16976.87592633526,12661.248714125604
2017-06-15 20:00:00,18766.0,17096.72869845722,13489.648383230311
2017-06-15 21:00:00,18214.0,16952.711544391965,13690.263951514353
2017-06-15 22:00:00,17712.0,16462.947445794176,13503.535045020928
2017-06-15 23:00:00,16728.0,15698.768109320003,13064.187249434759
2017-06-16 00:00:00,15340.0,14833.216713023055,12494.885576192042
2017-06-16 01:00:00,14231.0,14041.299925424853,11999.938602626527
2017-06-16 02:00:00,13350.0,13437.99247477973,11706.176920513883
2017-06-16 03:00:00,12975.0,13086.763415940655,11402.237079937922
2017-06-16 04:00:00,12626.0,13035.28976934884,11228.871009483684
2017-06-16 05:00:00,12641.0,13314.887427987902,11205.130679867087
2017-06-16 06:00:00,12983.0,13893.410817658325,11553.341609297024
2017-06-16 07:00:00,13700.0,14637.778941201346,12342.223849465914
2017-06-16 08:00:00,14579.0,15347.634616842735,12850.152457445165
2017-06-16 09:00:00,15581.0,15855.487294540255,12648.578594344037
2017-06-16 10:00:00,16406.0,16116.875768124073,12407.554630614513
2017-06-16 11:00:00,17259.0,16212.444424713647,12099.115756798095
2017-06-16 12:00:00,17887.0,16259.790399839858,11738.593813186886
2017-06-16 13:00:00,18354.0,16315.031028916992,11547.548014368864
2017-06-16 14:00:00,18845.0,16351.447308861803,11469.880706952581
2017-06-16 15:00:00,19089.0,16326.14325463114,11514.79936454031
2017-06-16 16:00:00,19228.0,16259.02850561865,11588.561292068558
2017-06-16 17:00:00,19306.0,16236.606279368476,11799.642649381289
2017-06-16 18:00:00,19262.0,16328.579286130198,12079.794742858372
2017-06-16 19:00:00,18928.0,16494.96449043179,12660.727922439375
2017-06-16 20:00:00,18415.0,16577.39643709729,13489.127591544082
2017-06-16 21:00:00,17753.0,16393.955145178752,13689.743159828124
2017-06-16 22:00:00,17349.0,15862.859045068306,13503.014253334699
2017-06-16 23:00:00,16461.0,15055.571647346935,13063.66645774853
2017-06-17 00:00:00,15091.0,14145.304890537713,12494.364784505813
2017-06-17 01:00:00,13920.0,13307.271268185537,11999.417810940298
2017-06-17 02:00:00,13042.0,12656.687997362811,11705.656128827653
2017-06-17 03:00:00,12478.0,12257.3023694934,11401.716288251693
2017-06-17 04:00:00,12037.0,12157.103956397024,11228.350217797455
2017-06-17 05:00:00,11913.0,12387.753574417446,11204.609888180858
2017-06-17 06:00:00,11991.0,12917.480503686003,11552.820817610796
2017-06-17 07:00:00,12013.0,13613.605613436057,12341.703057779687
2017-06-17 08:00:00,12646.0,14276.197229417528,12849.631665758938
2017-06-17 09:00:00,13760.0,14738.21015874943,12648.05780265781
2017-06-17 10:00:00,14881.0,14955.644229687912,12407.033838928286
2017-06-17 11:00:00,16039.0,15009.616029847008,12098.594965111868
2017-06-17 12:00:00,16774.0,15018.201260836375,11738.073021500659
2017-06-17 13:00:00,17490.0,15037.997152713382,11547.027222682636
2017-06-17 14:00:00,17989.0,15042.760708747042,11469.359915266354
2017-06-17 15:00:00,18430.0,14990.062725349064,11514.278572854082
2017-06-17 16:00:00,18793.0,14900.265004287432,11588.04050038233
2017-06-17 17:00:00,18964.0,14860.302918604717,11799.121857695061
2017-06-17 18:00:00,18999.0,14940.286010535592,12079.273951172145
2017-06-17 19:00:00,18555.0,15100.607572579262,12660.207130753148
2017-06-17 20:00:00,18005.0,15183.242993022828,13488.606799857855
2017-06-17 21:00:00,17303.0,15006.572932171097,13689.222368141896
2017-06-17 22:00:00,16942.0,14489.071864681693,13502.493461648472
2017-06-17 23:00:00,16019.0,13702.410733716082,13063.145666062303
2017-06-18 00:00:00,14903.0,12819.956717461788,12493.843992819586
2017-06-18 01:00:00,13969.0,12017.022257188795,11998.897019254071
2017-06-18 02:00:00,13191.0,11408.86665288106,11705.135337141426
2017-06-18 03:00:00,12633.0,11059.219404862959,11401.195496565466
2017-06-18 04:00:00,12253.0,11015.991006959277,11227.829426111228
2017-06-18 05:00:00,11936.0,11310.701118030707,11204.08909649463
2017-06-18 06:00:00,11927.0,11911.375628309179,11552.30002592457
2017-06-18 07:00:00,11976.0,12685.070281362987,12341.18226609346
2017-06-18 08:00:00,12537.0,13431.527691496534,12849.11087407271
2017-06-18 09:00:00,13539.0,13983.31816843453,12647.537010971582
2017-06-18 10:00:00,14535.0,14296.000693542106,12406.513047242059
2017-06-18 11:00:00,15550.0,14450.197713626265,12098.07417342564
2017-06-18 12:00:00,16350.0,14563.441142829035,11737.552229814431
2017-06-18 13:00:00,16994.0,14691.738982854222,11546.50643099641
2017-06-18 14:00:00,17359.0,14808.218291867182,11468.839123580126
2017-06-18 15:00:00,17609.0,14869.784400655906,11513.757781167855
2017-06-18 16:00:00,17799.0,14896.103740961958,11587.519708696103
2017-06-18 17:00:00,17850.0,14973.392390305298,11798.601066008834
2017-06-18 18:00:00,17812.0,15171.022949933822,12078.753159485917
2017-06-18 19:00:00,17418.0,15448.640641371852,12659.68633906692
2017-06-18 20:00:00,16953.0,15647.4683348016,13488.086008171627
2017-06-18 21:00:00,16616.0,15585.13650420462,13688.701576455669
2017-06-18 22:00:00,16250.0,15179.378573065509,13501.972669962244
2017-06-18 23:00:00,15466.0,14501.140323192934,13062.624874376075
2017-06-19 00:00:00,14281.0,13723.086294935227,12493.323201133358
2017-06-19 01:00:00,13336.0,13019.855256423085,11998.376227567844
2017-06-19 02:00:00,12741.0,12506.067978483137,11704.614545455199
2017-06-19 03:00:00,12452.0,12244.856427073768,11400.674704879239
2017-06-19 04:00:00,12214.0,12283.58001522101,11227.308634425
2017-06-19 05:00:00,12354.0,12653.258782797822,11203.568304808403
2017-06-19 06:00:00,12860.0,13321.474966395632,11551.779234238342
2017-06-19 07:00:00,13556.0,14154.900571693093,12340.661474407232
2017-06-19 08:00:00,14476.0,14952.957746055297,12848.590082386483
2017-06-19 09:00:00,15295.0,15547.962327572492,12647.016219285355
2017-06-19 10:00:00,16009.0,15895.286886169939,12405.992255555831
2017-06-19 11:00:00,16626.0,16075.436901824614,12097.553381739413
2017-06-19 12:00:00,17177.0,16205.897456843646,11737.031438128204
2017-06-19 13:00:00,17532.0,16342.699846556317,11545.985639310182
2017-06-19 14:00:00,17896.0,16459.063841164203,11468.318331893899
2017-06-19 15:00:00,17953.0,16512.05550686391,11513.236989481627
2017-06-19 16:00:00,17604.0,16521.56796893813,11586.998917009876
2017-06-19 17:00:00,17093.0,16574.107246099244,11798.080274322607
2017-06-19 18:00:00,16747.0,16739.395804808948,12078.23236779969
2017-06-19 19:00:00,16338.0,16977.484758045306,12659.165547380693
2017-06-19 20:00:00,15945.0,17130.054466738788,13487.5652164854
2017-06-19 21:00:00,15470.0,17015.239590086476,13688.180784769442
2017-06-19 22:00:00,15191.0,16551.319104088023,13501.451878276017
2017-06-19 23:00:00,14408.0,15809.820021761405,13062.104082689848
2017-06-20 00:00:00,13056.0,14964.017807550517,12492.802409447131
2017-06-20 01:00:00,12322.0,14189.185629941343,11997.855435881616
2017-06-20 02:00:00,11744.0,13600.59575973285,11704.093753768972
2017-06-20 03:00:00,11461.0,13262.042295092579,11400.153913193011
2017-06-20 04:00:00,11311.0,13221.550927161263,11226.787842738773
2017-06-20 05:00:00,11331.0,13510.805685621819,11203.047513122176
2017-06-20 06:00:00,11794.0,14098.044195626086,11551.258442552115
2017-06-20 07:00:00,12461.0,14850.579126799987,12340.140682721005
2017-06-20 08:00:00,13310.0,15568.452696486253,12848.069290700256
2017-06-20 09:00:00,14036.0,16084.574665195449,12646.495427599128
2017-06-20 10:00:00,14728.0,16354.880197065628,12405.471463869604
2017-06-20 11:00:00,15349.0,16460.4012827546,12097.032590053186
2017-06-20 12:00:00,15840.0,16519.10914848284,11736.510646441973
2017-06-20 13:00:00,16373.0,16587.47709683507,11545.464847623953
2017-06-20 14:00:00,16847.0,16639.119546319707,11467.79754020767
2017-06-20 15:00:00,17189.0,16631.447205701912,11512.716197795398
2017-06-20 16:00:00,17323.0,16584.645786556113,11586.478125323647
2017-06-20 17:00:00,17493.0,16585.460396670118,11797.559482636378
2017-06-20 18:00:00,17489.0,16703.7982692972,12077.711576113461
2017-06-20 19:00:00,17328.0,16899.840751375574,12658.644755694464
2017-06-20 20:00:00,16884.0,17015.34430052855,13487.04442479917
2017-06-20 21:00:00,16335.0,16868.466521373757,13687.659993083213
2017-06-20 22:00:00,16085.0,16377.457738130106,13500.931086589788
2017-06-20 23:00:00,15141.0,15613.766807845754,13061.583291003619
2017-06-21 00:00:00,13821.0,14750.544131625751,12492.281617760902
2017-06-21 01:00:00,12883.0,13962.893967955724,11997.334644195387
2017-06-21 02:00:00,12164.0,13365.879308314525,11703.572962082742
2017-06-21 03:00:00,11674.0,13023.048447473091,11399.633121506782
2017-06-21 04:00:00,11455.0,12982.148907767012,11226.267051052544
2017-06-21 05:00:00,11597.0,13274.558599393411,11202.526721435946
2017-06-21 06:00:00,12014.0,13868.185689277807,11550.737650865885
2017-06-21 07:00:00,12517.0,14629.994798049494,12339.619891034776
2017-06-21 08:00:00,13321.0,15359.666325742199,12847.548499014027
2017-06-21 09:00:00,14106.0,15889.739282187955,12645.974635912899
2017-06-21 10:00:00,14895.0,16175.773934865509,12404.950672183375
2017-06-21 11:00:00,15700.0,16298.427910868415,12096.511798366957
2017-06-21 12:00:00,16477.0,16375.303121068568,11735.989854755746
2017-06-21 13:00:00,17136.0,16462.51289716469,11544.944055937725
2017-06-21 14:00:00,17666.0,16533.325058512695,11467.276748521443
2017-06-21 15:00:00,18171.0,16544.820798499306,11512.195406109171
2017-06-21 16:00:00,18477.0,16516.876752726363,11585.95733363742
2017-06-21 17:00:00,18707.0,16535.95235550502,11797.03869095015
2017-06-21 18:00:00,18837.0,16671.695109407527,12077.190784427234
2017-06-21 19:00:00,18531.0,16884.054666784283,12658.123964008237
2017-06-21 20:00:00,18079.0,17014.585455153443,13486.523633112944
2017-06-21 21:00:00,17689.0,16881.273865614996,13687.139201396985
2017-06-21 22:00:00,17219.0,16402.2304963233,13500.41029490356
2017-06-21 23:00:00,16149.0,15648.796157368275,13061.062499317391
2017-06-22 00:00:00,14760.0,14794.044602442216,12491.760826074675
2017-06-22 01:00:00,13825.0,14013.034106228602,11996.81385250916
2017-06-22 02:00:00,13142.0,13420.811168314523,11703.052170396515
2017-06-22 03:00:00,12701.0,13080.935502534137,11399.112329820555
2017-06-22 04:00:00,12465.0,13041.192002913025,11225.746259366317
2017-06-22 05:00:00,12484.0,13333.019604913055,11202.00592974972
2017-06-22 06:00:00,12890.0,13924.408555765918,11550.216859179658
2017-06-22 07:00:00,13587.0,14682.423758180505,12339.099099348548
2017-06-22 08:00:00,14609.0,15406.861036113716,12847.0277073278
2017-06-22 09:00:00,15478.0,15930.386749244828,12645.453844226671
2017-06-22 10:00:00,16250.0,16208.69712046707,12404.429880497148
2017-06-22 11:00:00,17142.0,16322.590967500098,12095.99100668073
2017-06-22 12:00:00,17952.0,16389.813259148228,11735.469063069519
2017-06-22 13:00:00,18638.0,16466.618940612487,11544.423264251498
2017-06-22 14:00:00,19130.0,16526.412796592496,11466.755956835215
2017-06-22 15:00:00,19254.0,16526.405292039304,11511.674614422944
2017-06-22 16:00:00,19441.0,16486.591800186707,11585.436541951192
2017-06-22 17:00:00,19351.0,16493.537368812198,11796.517899263923
2017-06-22 18:00:00,19219.0,16616.97968978423,12076.669992741006
2017-06-22 19:00:00,18957.0,16816.941206939617,12657.60317232201
2017-06-22 20:00:00,18443.0,16935.030125285473,13486.002841426716
2017-06-22 21:00:00,17974.0,16789.266366597018,13686.618409710758
2017-06-22 22:00:00,17762.0,16297.772983649238,13499.889503217333
2017-06-22 23:00:00,16750.0,15531.88175354651,13060.541707631164
2017-06-23 00:00:00,15536.0,14664.635923940288,12491.240034388447
2017-06-23 01:00:00,14349.0,13871.042232238318,11996.293060822933
2017-06-23 02:00:00,13732.0,13266.075474625488,11702.531378710288
2017-06-23 03:00:00,13144.0,12913.204773345566,11398.591538134327
2017-06-23 04:00:00,12961.0,12860.107215277882,11225.22546768009
2017-06-23 05:00:00,13022.0,13138.098759092096,11201.485138063492
2017-06-23 06:00:00,13462.0,13715.033895474366,11549.69606749343
2017-06-23 07:00:00,14253.0,14457.831691368254,12338.578307662321
2017-06-23 08:00:00,15049.0,15166.135028281855,12846.506915641572
2017-06-23 09:00:00,15687.0,15672.453418658632,12644.933052540444
2017-06-23 10:00:00,16209.0,15932.32571800814,12403.90908881092
2017-06-23 11:00:00,16813.0,16026.396374311145,12095.470214994502
2017-06-23 12:00:00,17103.0,16072.26258316601,11734.948271383291
2017-06-23 13:00:00,17237.0,16126.041739201972,11543.90247256527
2017-06-23 14:00:00,17469.0,16161.014897780142,11466.235165148988
2017-06-23 15:00:00,17495.0,16134.28613143267,11511.153822736716
2017-06-23 16:00:00,17275.0,16065.76513633333,11584.915750264965
2017-06-23 17:00:00,17201.0,16041.9551859744,11795.997107577696
2017-06-23 18:00:00,16877.0,16132.559045717107,12076.149201054779
2017-06-23 19:00:00,16459.0,16297.593734369355,12657.082380635782
2017-06-23 20:00:00,16176.0,16378.693850205635,13485.482049740489
2017-06-23 21:00:00,15883.0,16193.939464891479,13686.09761802453
2017-06-23 22:00:00,15577.0,15661.549060589,13499.368711531106
2017-06-23 23:00:00,14817.0,14852.986198811515,13060.020915944937
2017-06-24 00:00:00,13738.0,13941.462868163951,12490.71924270222
2017-06-24 01:00:00,12794.0,13102.19161143975,11995.772269136705
2017-06-24 02:00:00,12101.0,12450.389694112946,11702.01058702406
2017-06-24 03:00:00,11543.0,12049.80445507179,11398.0707464481
2017-06-24 04:00:00,11282.0,11948.42551290455,11224.704675993862
2017-06-24 05:00:00,11030.0,12177.913729756452,11200.964346377265
2017-06-24 06:00:00,11268.0,12706.498430684642,11549.175275807203
2017-06-24 07:00:00,11262.0,13401.500529154764,12338.057515976094
2017-06-24 08:00:00,11849.0,14062.98839404697,12845.986123955345
2017-06-24 09:00:00,12720.0,14523.916874911416,12644.412260854217
2017-06-24 10:00:00,13536.0,14740.285841516205,12403.388297124693
2017-06-24 11:00:00,14182.0,14793.211922143577,12094.949423308275
2017-06-24 12:00:00,14807.0,14800.770858171876,11734.427479697064
2017-06-24 13:00:00,15237.0,14819.559918565586,11543.381680879042
2017-06-24 14:00:00,15537.0,14823.336144646886,11465.714373462759
2017-06-24 15:00:00,15730.0,14769.670369976386,11510.633031050487
2017-06-24 16:00:00,15874.0,14678.924432613661,11584.394958578736
2017-06-24 17:00:00,16142.0,14638.033741012583,11795.476315891467
2017-06-24 18:00:00,16188.0,14717.107871932418,12075.62840936855
2017-06-24 19:00:00,16054.0,14876.540151509176,12656.561588949553
2017-06-24 20:00:00,15576.0,14958.30600080124,13484.96125805426
2017-06-24 21:00:00,14852.0,14780.78611198989,13685.576826338302
2017-06-24 22:00:00,14467.0,14262.454990723285,13498.847919844877
2017-06-24 23:00:00,13698.0,13474.98361027079,13059.500124258708
2017-06-25 00:00:00,12624.0,12591.739178025799,12490.198451015991
2017-06-25 01:00:00,11663.0,11788.034163601058,11995.251477450476
2017-06-25 02:00:00,11144.0,11179.127894387784,11701.489795337831
2017-06-25 03:00:00,10642.0,10828.749897270853,11397.549954761871
2017-06-25 04:00:00,10426.0,10784.810691713034,11224.183884307633
2017-06-25 05:00:00,10349.0,11078.82996132586,11200.443554691035
2017-06-25 06:00:00,10360.0,11678.833620191055,11548.654484120974
2017-06-25 07:00:00,10233.0,12451.877434841042,12337.536724289865
2017-06-25 08:00:00,10639.0,13197.704041631723,12845.465332269116
2017-06-25 09:00:00,11459.0,13748.883771448855,12643.891469167987
2017-06-25 10:00:00,12148.0,14060.975625916162,12402.867505438464
2017-06-25 11:00:00,12658.0,14214.60207118982,12094.428631622046
2017-06-25 12:00:00,13144.0,14327.295039885274,11733.906688010837
2017-06-25 13:00:00,13494.0,14455.062551229645,11542.860889192814
2017-06-25 14:00:00,13733.0,14571.031680058006,11465.193581776532
2017-06-25 15:00:00,13956.0,14632.107772885025,11510.11223936426
2017-06-25 16:00:00,14134.0,14657.957276297977,11583.874166892509
2017-06-25 17:00:00,14377.0,14734.79628174546,11794.95552420524
2017-06-25 18:00:00,14525.0,14931.997403496089,12075.107617682323
2017-06-25 19:00:00,14549.0,15209.205875191303,12656.040797263326
2017-06-25 20:00:00,14510.0,15407.644578214284,13484.440466368033
2017-06-25 21:00:00,13871.0,15344.94399686606,13685.056034652074
2017-06-25 22:00:00,13726.0,14938.83756403427,13498.32712815865
2017-06-25 23:00:00,13105.0,14260.271069922952,13058.97933257248
2017-06-26 00:00:00,12142.0,13481.90906254879,12489.677659329764
2017-06-26 01:00:00,11490.0,12778.390316673711,11994.730685764249
2017-06-26 02:00:00,11080.0,12264.335608872847,11700.969003651604
2017-06-26 03:00:00,10739.0,12002.876909949442,11397.029163075644
2017-06-26 04:00:00,10508.0,12041.373636865637,11223.663092621406
2017-06-26 05:00:00,10766.0,12410.845832509523,11199.922763004808
2017-06-26 06:00:00,11323.0,13078.875735576597,11548.133692434747
2017-06-26 07:00:00,11866.0,13912.135352948091,12337.015932603637
2017-06-26 08:00:00,12706.0,14710.046832283071,12844.944540582888
2017-06-26 09:00:00,13398.0,15304.926011033387,12643.37067748176
2017-06-26 10:00:00,13958.0,15652.145457608674,12402.346713752237
2017-06-26 11:00:00,14476.0,15832.21064952569,12093.907839935819
2017-06-26 12:00:00,14784.0,15962.606665748019,11733.38589632461
2017-06-26 13:00:00,14996.0,16099.364797332792,11542.340097506587
2017-06-26 14:00:00,15313.0,16215.70480930784,11464.672790090304
2017-06-26 15:00:00,15394.0,16268.6927617809,11509.591447678033
2017-06-26 16:00:00,15428.0,16278.221773035337,11583.353375206281
2017-06-26 17:00:00,15425.0,16330.797853886106,11794.434732519012
2017-06-26 18:00:00,15350.0,16496.14346197885,12074.586825996095
2017-06-26 19:00:00,15217.0,16734.30970056774,12655.520005577098
2017-06-26 20:00:00,14890.0,16886.976919946574,13483.919674681805
2017-06-26 21:00:00,14531.0,16772.279767789998,13684.535242965847
2017-06-26 22:00:00,14567.0,16308.497207637361,13497.806336472422
2017-06-26 23:00:00,13667.0,15567.156239165071,13058.458540886253
2017-06-27 00:00:00,12713.0,14721.532312559571,12489.156867643536
2017-06-27 01:00:00,11897.0,13946.8985811465,11994.209894078022
2017-06-27 02:00:00,11293.0,13358.527299660367,11700.448211965377
2017-06-27 03:00:00,11082.0,13020.212549308228,11396.508371389416
2017-06-27 04:00:00,11007.0,12979.980003328208,11223.142300935178
2017-06-27 05:00:00,11108.0,13269.513672663326,11199.40197131858
2017-06-27 06:00:00,11553.0,13857.051162779104,11547.61290074852
2017-06-27 07:00:00,12171.0,14609.905122687494,12336.49514091741
2017-06-27 08:00:00,12834.0,15328.1177483932,12844.423748896661
2017-06-27 09:00:00,13444.0,15844.598777892837,12642.849885795533
2017-06-27 10:00:00,13897.0,16115.283352123552,12401.82592206601
2017-06-27 11:00:00,14250.0,16221.203437565093,12093.387048249591
2017-06-27 12:00:00,14563.0,16280.330235392923,11732.865104638382
2017-06-27 13:00:00,14804.0,16349.137022237966,11541.81930582036
2017-06-27 14:00:00,15097.0,16401.238189767388,11464.151998404077
2017-06-27 15:00:00,15335.0,16394.04441901922,11509.070655991805
2017-06-27 16:00:00,15373.0,16347.741392941669,11582.832583520054
2017-06-27 17:00:00,15511.0,16349.074189821547,11793.913940832785
2017-06-27 18:00:00,15589.0,16467.950012515397,12074.066034309868
2017-06-27 19:00:00,15358.0,16664.550176681318,12654.999213890871
2017-06-27 20:00:00,15048.0,16780.631107772973,13483.398882995578
2017-06-27 21:00:00,14673.0,16634.350377380317,13684.01445127962
2017-06-27 22:00:00,14606.0,16143.958275776946,13497.285544786195
2017-06-27 23:00:00,13725.0,15380.903625223504,13057.937749200026
2017-06-28 00:00:00,12590.0,14518.336791137091,12488.636075957309
2017-06-28 01:00:00,11762.0,13731.361995450103,11993.689102391794
2017-06-28 02:00:00,11306.0,13135.04219221317,11699.92742027915
2017-06-28 03:00:00,11043.0,12792.925637890097,11395.98757970319
2017-06-28 04:00:00,10947.0,12752.759815654921,11222.621509248951
2017-06-28 05:00:00,11029.0,13045.922595655766,11198.881179632353
2017-06-28 06:00:00,11517.0,13640.322103915738,11547.092109062292
2017-06-28 07:00:00,12082.0,14402.92291929482,12335.974349231183
2017-06-28 08:00:00,12821.0,15133.405399160354,12843.902957210434
